"","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss"
"1","numerals-dzaa1238-1-one-1","numerals-dzaa1238-1","Chan2019","one",1,"tsɨnɡ","tsing","","false",NA,NA,NA
"2","numerals-dzaa1238-1-two-1","numerals-dzaa1238-1","Chan2019","two",2,"bwənɡ","bwang","","false",NA,NA,NA
"3","numerals-dzaa1238-1-two-2","numerals-dzaa1238-1","Chan2019","two",2,"bwayunɡ","bwayung","","false",NA,NA,NA
"4","numerals-dzaa1238-1-three-1","numerals-dzaa1238-1","Chan2019","three",3,"bwatə","bwata","","false",NA,NA,NA
"5","numerals-dzaa1238-1-four-1","numerals-dzaa1238-1","Chan2019","four",4,"bwanyə","bwanya","","false",NA,NA,NA
"6","numerals-dzaa1238-1-five-1","numerals-dzaa1238-1","Chan2019","five",5,"bwahmə","bwahma","","false",NA,NA,NA
"7","numerals-dzaa1238-1-six-1","numerals-dzaa1238-1","Chan2019","six",6,"hwĩtsɨnɡ","hwitsing","( 5+ 1)","false",NA,NA,NA
"8","numerals-dzaa1238-1-seven-1","numerals-dzaa1238-1","Chan2019","seven",7,"hwĩyunɡ","hwiyung","( 5+ 2)","false",NA,NA,NA
"9","numerals-dzaa1238-1-eight-1","numerals-dzaa1238-1","Chan2019","eight",8,"hwĩtə","hwita","( 5+ 3)","false",NA,NA,NA
"10","numerals-dzaa1238-1-nine-1","numerals-dzaa1238-1","Chan2019","nine",9,"hwĩnyə","hwinya","( 5+ 4)","false",NA,NA,NA
"11","numerals-dzaa1238-1-ten-1","numerals-dzaa1238-1","Chan2019","ten",10,"bwahywə","bwahywa","","false",NA,NA,NA
"12","numerals-dzaa1238-1-eleven-1","numerals-dzaa1238-1","Chan2019","eleven",11,"bwahywə ji tsɨnɡ","bwahywajitsing","","false",NA,NA,NA
"13","numerals-dzaa1238-1-twelve-1","numerals-dzaa1238-1","Chan2019","twelve",12,"bwahywə ji bwənɡ","bwahywajibwang","","false",NA,NA,NA
"14","numerals-dzaa1238-1-thirteen-1","numerals-dzaa1238-1","Chan2019","thirteen",13,"bwahywə ji bwatə","bwahywajibwata","","false",NA,NA,NA
"15","numerals-dzaa1238-1-fourteen-1","numerals-dzaa1238-1","Chan2019","fourteen",14,"bwahywə ji bwanyə","bwahywajibwanya","","false",NA,NA,NA
"16","numerals-dzaa1238-1-fifteen-1","numerals-dzaa1238-1","Chan2019","fifteen",15,"bwali","bwali","","false",NA,NA,NA
"17","numerals-dzaa1238-1-sixteen-1","numerals-dzaa1238-1","Chan2019","sixteen",16,"bwali ji tsɨnɡ","bwalijitsing","(15+ 1)","false",NA,NA,NA
"18","numerals-dzaa1238-1-seventeen-1","numerals-dzaa1238-1","Chan2019","seventeen",17,"bwali ji yunɡ","bwalijiyung","(15+ 2)","false",NA,NA,NA
"19","numerals-dzaa1238-1-eighteen-1","numerals-dzaa1238-1","Chan2019","eighteen",18,"bwali ji tə","bwalijita","(15+ 3)","false",NA,NA,NA
"20","numerals-dzaa1238-1-nineteen-1","numerals-dzaa1238-1","Chan2019","nineteen",19,"bwali ji nyə","bwalijinya","(15+ 4)","false",NA,NA,NA
"21","numerals-dzaa1238-1-twenty-1","numerals-dzaa1238-1","Chan2019","twenty",20,"nɡwutsɨnɡ","ngwutsing","","false",NA,NA,NA
"22","numerals-dzaa1238-1-twentyone-1","numerals-dzaa1238-1","Chan2019","twentyone",21,"nɡwutsɨnɡ ji tsɨnɡ","ngwutsingjitsing","","false",NA,NA,NA
"23","numerals-dzaa1238-1-thirty-1","numerals-dzaa1238-1","Chan2019","thirty",30,"nɡwutsɨnɡ ji hywə","ngwutsingjihywa","","false",NA,NA,NA
"24","numerals-dzaa1238-1-forty-1","numerals-dzaa1238-1","Chan2019","forty",40,"nɡwuyunɡ","ngwuyung","( 20 x 2 )","false",NA,NA,NA
"25","numerals-dzaa1238-1-fifty-1","numerals-dzaa1238-1","Chan2019","fifty",50,"nɡwuyunɡ","ngwuyung","","false",NA,NA,NA
"26","numerals-dzaa1238-1-sixty-1","numerals-dzaa1238-1","Chan2019","sixty",60,"nɡwutə","ngwuta","( 20 x 3 )","false",NA,NA,NA
"27","numerals-dzaa1238-1-seventy-1","numerals-dzaa1238-1","Chan2019","seventy",70,"nɡwutə ji hywə","ngwutajihywa","","false",NA,NA,NA
"28","numerals-dzaa1238-1-eighty-1","numerals-dzaa1238-1","Chan2019","eighty",80,"nɡwunyə","ngwunya","( 20 x 4 )","false",NA,NA,NA
"29","numerals-dzaa1238-1-ninety-1","numerals-dzaa1238-1","Chan2019","ninety",90,"nɡwunyə","ngwunya","","false",NA,NA,NA
"30","numerals-dzaa1238-1-hundred-1","numerals-dzaa1238-1","Chan2019","hundred",100,"nɡwunhmə","ngwunhma","( 20 x 5 )","false",NA,NA,NA
"31","numerals-dzaa1238-1-twohundred-1","numerals-dzaa1238-1","Chan2019","twohundred",200,"nɡwuhywə","ngwuhywa","( 20 x 10 )","false",NA,NA,NA
"32","numerals-dzaa1238-1-thousand-1","numerals-dzaa1238-1","Chan2019","thousand",1000,"nɡwufe","ngwufe","","false",NA,NA,NA
"33","numerals-dzaa1238-1-twothousand-1","numerals-dzaa1238-1","Chan2019","twothousand",2000,"nɡwuhmə kya nɡwutsɨnɡ","ngwuhmakyangwutsing","","false",NA,NA,NA
