"","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss"
"1","numerals-vaii1241-1-one-1","numerals-vaii1241-1","Chan2019","one",1,"lɔ̀ndɔ́","londo","","false",NA,NA,NA
"2","numerals-vaii1241-1-two-1","numerals-vaii1241-1","Chan2019","two",2,"fɛ̀(ʔ)á","fea","","false",NA,NA,NA
"3","numerals-vaii1241-1-three-1","numerals-vaii1241-1","Chan2019","three",3,"sàk͡pá","sakpa","","false",NA,NA,NA
"4","numerals-vaii1241-1-four-1","numerals-vaii1241-1","Chan2019","four",4,"náánì","naani","","false",NA,NA,NA
"5","numerals-vaii1241-1-five-1","numerals-vaii1241-1","Chan2019","five",5,"sóó(ʔ)ú","soou","","false",NA,NA,NA
"6","numerals-vaii1241-1-six-1","numerals-vaii1241-1","Chan2019","six",6,"sɔ̂ŋ lɔ̀ndɔ́","songlondo","( 5 + 1 )","false",NA,NA,NA
"7","numerals-vaii1241-1-seven-1","numerals-vaii1241-1","Chan2019","seven",7,"sɔ̂ŋ fɛ̀(ʔ)á","songfea","( 5 + 2 )","false",NA,NA,NA
"8","numerals-vaii1241-1-eight-1","numerals-vaii1241-1","Chan2019","eight",8,"sɔ̂ŋ sàk͡pá","songsakpa","( 5 + 3 )","false",NA,NA,NA
"9","numerals-vaii1241-1-nine-1","numerals-vaii1241-1","Chan2019","nine",9,"sɔ̂ŋ náánì","songnaani","( 5 + 4 )","false",NA,NA,NA
"10","numerals-vaii1241-1-ten-1","numerals-vaii1241-1","Chan2019","ten",10,"tâŋ","tang","","false",NA,NA,NA
"11","numerals-vaii1241-1-eleven-1","numerals-vaii1241-1","Chan2019","eleven",11,"tâŋ lɔ̀ndɔ́","tanglondo","","false",NA,NA,NA
"12","numerals-vaii1241-1-twelve-1","numerals-vaii1241-1","Chan2019","twelve",12,"tâŋ fɛ̀(ʔ)á","tangfea","","false",NA,NA,NA
"13","numerals-vaii1241-1-thirteen-1","numerals-vaii1241-1","Chan2019","thirteen",13,"tâŋ sàk͡pá","tangsakpa","","false",NA,NA,NA
"14","numerals-vaii1241-1-fourteen-1","numerals-vaii1241-1","Chan2019","fourteen",14,"tâŋ náánì","tangnaani","","false",NA,NA,NA
"15","numerals-vaii1241-1-fifteen-1","numerals-vaii1241-1","Chan2019","fifteen",15,"tâŋ sóó(ʔ)ú","tangsoou","","false",NA,NA,NA
"16","numerals-vaii1241-1-sixteen-1","numerals-vaii1241-1","Chan2019","sixteen",16,"tâŋ sɔ̂ŋ lɔ̀ndɔ́","tangsonglondo","","false",NA,NA,NA
"17","numerals-vaii1241-1-seventeen-1","numerals-vaii1241-1","Chan2019","seventeen",17,"tâŋ sɔ̂ŋ fɛ̀(ʔ)á","tangsongfea","","false",NA,NA,NA
"18","numerals-vaii1241-1-eighteen-1","numerals-vaii1241-1","Chan2019","eighteen",18,"tâŋ sɔ̂ŋ sàk͡pa","tangsongsakpa","","false",NA,NA,NA
"19","numerals-vaii1241-1-nineteen-1","numerals-vaii1241-1","Chan2019","nineteen",19,"tâŋ sɔ̂ŋ náánì","tangsongnaani","","false",NA,NA,NA
"20","numerals-vaii1241-1-twenty-1","numerals-vaii1241-1","Chan2019","twenty",20,"mɔ̀ bándé","mobande","( lit. ' an entire person ')","false",NA,NA,NA
"21","numerals-vaii1241-1-twentyone-1","numerals-vaii1241-1","Chan2019","twentyone",21,"mɔ̀ bándé àkɔ́ lɔ̀ndɔ́","mobandeakolondo","","false",NA,NA,NA
"22","numerals-vaii1241-1-twentytwo-1","numerals-vaii1241-1","Chan2019","twentytwo",22,"mɔ̀ bándé àkɔ́ fɛ̀(ʔ)á","mobandeakofea","","false",NA,NA,NA
"23","numerals-vaii1241-1-twentythree-1","numerals-vaii1241-1","Chan2019","twentythree",23,"mɔ̀ bándé àkɔ́ sàk͡pá","mobandeakosakpa","","false",NA,NA,NA
"24","numerals-vaii1241-1-twentyfour-1","numerals-vaii1241-1","Chan2019","twentyfour",24,"mɔ̀ bándé àkɔ́ náánì","mobandeakonaani","","false",NA,NA,NA
"25","numerals-vaii1241-1-twentyfive-1","numerals-vaii1241-1","Chan2019","twentyfive",25,"mɔ̀ bándé àkɔ́ sóó(ʔ)ú","mobandeakosoou","","false",NA,NA,NA
"26","numerals-vaii1241-1-twentysix-1","numerals-vaii1241-1","Chan2019","twentysix",26,"mɔ̀ bándé àkɔ́ sɔ̂ŋ lɔ̀ndɔ́","mobandeakosonglondo","","false",NA,NA,NA
"27","numerals-vaii1241-1-twentyseven-1","numerals-vaii1241-1","Chan2019","twentyseven",27,"mɔ̀ bándé àkɔ́ sɔ̂ŋ fɛ̀(ʔ)á","mobandeakosongfea","","false",NA,NA,NA
"28","numerals-vaii1241-1-twentyeight-1","numerals-vaii1241-1","Chan2019","twentyeight",28,"mɔ̀ bándé àkɔ́ sɔ̂ŋ sàk͡pa","mobandeakosongsakpa","","false",NA,NA,NA
"29","numerals-vaii1241-1-twentynine-1","numerals-vaii1241-1","Chan2019","twentynine",29,"mɔ̀ bándé àkɔ́ sɔ̂ŋ náánì","mobandeakosongnaani","","false",NA,NA,NA
"30","numerals-vaii1241-1-thirty-1","numerals-vaii1241-1","Chan2019","thirty",30,"mɔ̀ bándé àkɔ́ tâŋ","mobandeakotang","","false",NA,NA,NA
"31","numerals-vaii1241-1-forty-1","numerals-vaii1241-1","Chan2019","forty",40,"mɔ̌ fɛ̀(ʔ)á bándé","mofeabande","( 20 x 2 )","false",NA,NA,NA
"32","numerals-vaii1241-1-fifty-1","numerals-vaii1241-1","Chan2019","fifty",50,"mɔ̌ fɛ̀(ʔ)á bándé àkɔ́ tâŋ","mofeabandeakotang","","false",NA,NA,NA
"33","numerals-vaii1241-1-sixty-1","numerals-vaii1241-1","Chan2019","sixty",60,"mɔ̌ sàk͡pá bándé","mosakpabande","( 20 x 3 )","false",NA,NA,NA
"34","numerals-vaii1241-1-seventy-1","numerals-vaii1241-1","Chan2019","seventy",70,"mɔ̌ sàk͡pá bándé àkɔ́ tâŋ","mosakpabandeakotang","","false",NA,NA,NA
"35","numerals-vaii1241-1-eighty-1","numerals-vaii1241-1","Chan2019","eighty",80,"mɔ̌ náánì bándé","monaanibande","( 20 x 4 )","false",NA,NA,NA
"36","numerals-vaii1241-1-ninety-1","numerals-vaii1241-1","Chan2019","ninety",90,"mɔ̌ náánì bándé àkɔ́ tâŋ","monaanibandeakotang","","false",NA,NA,NA
"37","numerals-vaii1241-1-hundred-1","numerals-vaii1241-1","Chan2019","hundred",100,"hɔ́ndɔ̂","hondo","( < English 'hundred ' )","true",NA,NA,NA
"38","numerals-vaii1241-1-twohundred-1","numerals-vaii1241-1","Chan2019","twohundred",200,"hɔ́ndɔ̂ fɛ̀(ʔ)á","hondofea","","false",NA,NA,NA
"39","numerals-vaii1241-1-thousand-1","numerals-vaii1241-1","Chan2019","thousand",1000,"táúsùŋ","tausung","( < English ' thousand' )","true",NA,NA,NA
"40","numerals-vaii1241-1-twothousand-1","numerals-vaii1241-1","Chan2019","twothousand",2000,"táúsùŋ fɛ̀(ʔ)á","tausungfea","","false",NA,NA,NA
